Study-obejct,Files,Methods,Files,Methods,LevenDistance
10,46,do_test.txt-10,78,main.txt,62,
10,46,do_test.txt-10,11,highest.txt,50,
10,46,do_test.txt-10,62,main.txt,47,
10,46,do_test.txt-10,26,main.txt,64,
10,46,do_test.txt-10,61,maxss.txt,80,
10,46,do_test.txt-10,58,main.txt,62,
10,46,do_test.txt-10,70,can_break.txt,65,
10,46,do_test.txt-10,76,cmp.txt,87,
10,46,do_test.txt-10,05,main.txt,64,
10,46,do_test.txt-10,60,main.txt,56,
10,46,do_test.txt-10,88,check.txt,52,
10,46,do_test.txt-10,59,main.txt,67,
10,46,do_test.txt-10,01,main.txt,60,
10,29,main.txt-10,45,main.txt,52,
10,29,main.txt-10,09,main.txt,71,
10,29,main.txt-10,72,main.txt,44,
10,29,main.txt-10,60,culculate.txt,49,
10,29,main.txt-10,11,score_breakup.txt,67,
10,29,main.txt-10,60,output.txt,70,
10,29,main.txt-10,76,main.txt,50,
10,29,main.txt-10,79,main.txt,40,
10,29,main.txt-10,85,main.txt,76,
10,29,main.txt-10,06,main.txt,47,
10,29,main.txt-10,32,main.txt,51,
10,29,main.txt-10,45,_get_result.txt,52,
10,29,main.txt-10,06,sup.txt,78,
10,29,main.txt-10,97,main.txt,47,
10,29,main.txt-10,19,main.txt,31,
10,29,main.txt-10,89,main.txt,44,
10,29,main.txt-10,36,main.txt,49,
10,29,main.txt-10,80,main.txt,27,
10,29,main.txt-10,84,main.txt,55,
10,29,main.txt-10,18,main.txt,58,
10,29,main.txt-10,93,main.txt,64,
10,29,main.txt-10,20,main.txt,66,
10,29,main.txt-10,28,main.txt,60,
10,29,main.txt-10,57,main.txt,51,
10,29,main.txt-10,61,initarreglos.txt,68,
10,29,main.txt-10,06,nor.txt,74,
10,29,main.txt-10,42,main.txt,61,
10,29,main.txt-10,51,main.txt,46,
10,29,main.txt-10,74,main.txt,23,
10,29,main.txt-10,61,main.txt,60,
10,29,main.txt-10,34,calcnum.txt,58,
10,29,main.txt-10,73,main.txt,23,
10,29,main.txt-10,63,main.txt,44,
10,29,main.txt-10,39,main.txt,72,
10,29,main.txt-10,91,main.txt,63,
10,29,main.txt-10,83,solve_all.txt,62,
10,29,main.txt-10,94,fact.txt,75,
10,29,main.txt-10,82,main.txt,51,
10,29,main.txt-10,94,main.txt,69,
10,29,main.txt-10,67,main.txt,37,
10,29,main.txt-10,98,main.txt,61,
10,29,main.txt-10,32,leastnots.txt,76,
10,29,main.txt-10,65,handlecase.txt,41,
10,29,main.txt-10,45,_parse_line.txt,64,
10,29,main.txt-10,37,main.txt,29,
10,29,main.txt-10,43,ans.txt,62,
10,29,main.txt-10,83,read_one_line_and_solve.txt,64,
10,29,main.txt-10,11,produce_output.txt,75,
10,29,main.txt-10,81,main.txt,53,
10,29,main.txt-10,12,main.txt,75,
10,29,main.txt-10,23,main.txt,75,
10,29,main.txt-10,30,main.txt,44,
10,29,main.txt-10.100,main.txt,48,
10,29,main.txt-10,23,dp.txt,70,
10,29,main.txt-10,47,main.txt,28,
10,29,main.txt-10,25,main.txt,58,
10,29,main.txt-10,43,main.txt,39,
10,29,main.txt-10,94,npr.txt,84,
10,29,main.txt-10,52,result.txt,48,
10,29,main.txt-10,10,main.txt,73,
10,29,main.txt-10,88,main.txt,60,
10,29,main.txt-10,07,main.txt,52,
10,29,main.txt-10,70,max.txt,86,
10,29,main.txt-10,33,main.txt,51,
10,29,main.txt-10,46,main.txt,60,
10,29,main.txt-10,41,main.txt,25,
10,29,main.txt-10,21,main1.txt,57,
10,29,main.txt-10,11,main.txt,58,
10,29,main.txt-10,94,gen_seqs.txt,70,
10,29,main.txt-10,21,cmpint.txt,80,
10,29,main.txt-10,65,canbemadesup.txt,68,
10,29,main.txt-10,17,main.txt,46,
10,29,main.txt-10,45,_get_input.txt,60,
10,29,main.txt-10,35,main.txt,53,
10,29,main.txt-10,38,main.txt,75,
10,29,main.txt-10,27,main.txt,64,
10,29,main.txt-10,04,main.txt,38,
10,29,main.txt-10,44,main.txt,43,
10,29,main.txt-10,83,solve_one_puzzle.txt,55,
10,29,main.txt-10,70,print_case.txt,77,
10,29,main.txt-10,65,main.txt,55,
10,29,main.txt-10,52,main.txt,45,
10,29,main.txt-10,14,main.txt,31,
10,29,main.txt-10,70,main.txt,42,
10,29,main.txt-10,66,main.txt,76,
10,29,main.txt-10,16,main.txt,22,
10,29,main.txt-10,03,nonsurmax.txt,78,
10,29,main.txt-10,79,best2.txt,72,
10,29,main.txt-10,43,calc.txt,62,
10,29,main.txt-10,78,main.txt,52,
10,29,main.txt-10,11,highest.txt,59,
10,29,main.txt-10,62,main.txt,32,
10,29,main.txt-10,26,main.txt,53,
10,29,main.txt-10,61,maxss.txt,82,
10,29,main.txt-10,58,main.txt,50,
10,29,main.txt-10,70,can_break.txt,72,
10,29,main.txt-10,76,cmp.txt,88,
10,29,main.txt-10,05,main.txt,54,
10,29,main.txt-10,60,main.txt,60,
10,29,main.txt-10,88,check.txt,48,
10,29,main.txt-10,59,main.txt,58,
10,29,main.txt-10,01,main.txt,47,
10,29,main.txt-10,46,do_test.txt,45,
10,50,main.txt-10,45,main.txt,74,
10,50,main.txt-10,09,main.txt,52,
10,50,main.txt-10,72,main.txt,58,
10,50,main.txt-10,60,culculate.txt,79,
10,50,main.txt-10,11,score_breakup.txt,87,
10,50,main.txt-10,60,output.txt,90,
10,50,main.txt-10,76,main.txt,56,
10,50,main.txt-10,79,main.txt,65,
10,50,main.txt-10,85,main.txt,52,
10,50,main.txt-10,06,main.txt,61,
10,50,main.txt-10,32,main.txt,56,
10,50,main.txt-10,45,_get_result.txt,75,
10,50,main.txt-10,06,sup.txt,92,
10,50,main.txt-10,97,main.txt,57,
10,50,main.txt-10,19,main.txt,65,
10,50,main.txt-10,89,main.txt,58,
10,50,main.txt-10,36,main.txt,56,
10,50,main.txt-10,80,main.txt,64,
10,50,main.txt-10,84,main.txt,47,
10,50,main.txt-10,18,main.txt,51,
10,50,main.txt-10,93,main.txt,47,
10,50,main.txt-10,20,main.txt,53,
10,50,main.txt-10,28,main.txt,52,
10,50,main.txt-10,57,main.txt,49,
10,50,main.txt-10,61,initarreglos.txt,87,
10,50,main.txt-10,06,nor.txt,91,
10,50,main.txt-10,42,main.txt,48,
10,50,main.txt-10,51,main.txt,53,
10,50,main.txt-10,74,main.txt,66,
10,50,main.txt-10,61,main.txt,51,
10,50,main.txt-10,34,calcnum.txt,72,
10,50,main.txt-10,73,main.txt,69,
10,50,main.txt-10,63,main.txt,64,
10,50,main.txt-10,39,main.txt,54,
10,50,main.txt-10,91,main.txt,54,
10,50,main.txt-10,83,solve_all.txt,87,
10,50,main.txt-10,94,fact.txt,91,
10,50,main.txt-10,82,main.txt,53,
10,50,main.txt-10,94,main.txt,54,
10,50,main.txt-10,67,main.txt,62,
10,50,main.txt-10,98,main.txt,50,
10,50,main.txt-10,32,leastnots.txt,92,
10,50,main.txt-10,65,handlecase.txt,78,
10,50,main.txt-10,45,_parse_line.txt,65,
10,50,main.txt-10,37,main.txt,68,
10,50,main.txt-10,43,ans.txt,66,
10,50,main.txt-10,83,read_one_line_and_solve.txt,77,
10,50,main.txt-10,11,produce_output.txt,90,
10,50,main.txt-10,81,main.txt,55,
10,50,main.txt-10,12,main.txt,50,
10,50,main.txt-10,23,main.txt,59,
10,50,main.txt-10,30,main.txt,58,
10,50,main.txt-10.100,main.txt,56,
10,50,main.txt-10,23,dp.txt,67,
10,50,main.txt-10,47,main.txt,71,
10,50,main.txt-10,25,main.txt,48,
10,50,main.txt-10,43,main.txt,63,
10,50,main.txt-10,94,npr.txt,94,
10,50,main.txt-10,52,result.txt,82,
10,50,main.txt-10,10,main.txt,54,
10,50,main.txt-10,88,main.txt,88,
10,50,main.txt-10,07,main.txt,65,
10,50,main.txt-10,70,max.txt,95,
10,50,main.txt-10,33,main.txt,51,
10,50,main.txt-10,46,main.txt,88,
10,50,main.txt-10,41,main.txt,65,
10,50,main.txt-10,21,main1.txt,60,
10,50,main.txt-10,11,main.txt,72,
10,50,main.txt-10,94,gen_seqs.txt,57,
10,50,main.txt-10,21,cmpint.txt,93,
10,50,main.txt-10,65,canbemadesup.txt,89,
10,50,main.txt-10,17,main.txt,58,
10,50,main.txt-10,45,_get_input.txt,70,
10,50,main.txt-10,35,main.txt,52,
10,50,main.txt-10,38,main.txt,63,
10,50,main.txt-10,27,main.txt,51,
10,50,main.txt-10,04,main.txt,57,
10,50,main.txt-10,44,main.txt,58,
10,50,main.txt-10,83,solve_one_puzzle.txt,83,
10,50,main.txt-10,70,print_case.txt,92,
10,50,main.txt-10,65,main.txt,81,
10,50,main.txt-10,52,main.txt,82,
10,50,main.txt-10,14,main.txt,63,
10,50,main.txt-10,70,main.txt,76,
10,50,main.txt-10,66,main.txt,58,
10,50,main.txt-10,16,main.txt,70,
10,50,main.txt-10,03,nonsurmax.txt,93,
10,50,main.txt-10,79,best2.txt,90,
10,50,main.txt-10,43,calc.txt,70,
10,50,main.txt-10,78,main.txt,54,
10,50,main.txt-10,11,highest.txt,86,
10,50,main.txt-10,62,main.txt,68,
10,50,main.txt-10,26,main.txt,58,
10,50,main.txt-10,61,maxss.txt,94,
10,50,main.txt-10,58,main.txt,54,
10,50,main.txt-10,70,can_break.txt,89,
10,50,main.txt-10,76,cmp.txt,96,
10,50,main.txt-10,05,main.txt,49,
10,50,main.txt-10,60,main.txt,69,
10,50,main.txt-10,88,check.txt,77,
10,50,main.txt-10,59,main.txt,50,
10,50,main.txt-10,01,main.txt,55,
10,50,main.txt-10,46,do_test.txt,77,
10,50,main.txt-10,29,main.txt,72,
10,24,main.txt-10,45,main.txt,71,
10,24,main.txt-10,09,main.txt,62,
10,24,main.txt-10,72,main.txt,55,
10,24,main.txt-10,60,culculate.txt,74,
10,24,main.txt-10,11,score_breakup.txt,84,
10,24,main.txt-10,60,output.txt,88,
10,24,main.txt-10,76,main.txt,53,
10,24,main.txt-10,79,main.txt,58,
10,24,main.txt-10,85,main.txt,63,
10,24,main.txt-10,06,main.txt,56,
10,24,main.txt-10,32,main.txt,55,
10,24,main.txt-10,45,_get_result.txt,71,
10,24,main.txt-10,06,sup.txt,91,
10,24,main.txt-10,97,main.txt,55,
10,24,main.txt-10,19,main.txt,60,
10,24,main.txt-10,89,main.txt,53,
10,24,main.txt-10,36,main.txt,56,
10,24,main.txt-10,80,main.txt,62,
10,24,main.txt-10,84,main.txt,54,
10,24,main.txt-10,18,main.txt,56,
10,24,main.txt-10,93,main.txt,58,
10,24,main.txt-10,20,main.txt,57,
10,24,main.txt-10,28,main.txt,56,
10,24,main.txt-10,57,main.txt,52,
10,24,main.txt-10,61,initarreglos.txt,83,
10,24,main.txt-10,06,nor.txt,89,
10,24,main.txt-10,42,main.txt,52,
10,24,main.txt-10,51,main.txt,57,
10,24,main.txt-10,74,main.txt,59,
10,24,main.txt-10,61,main.txt,54,
10,24,main.txt-10,34,calcnum.txt,65,
10,24,main.txt-10,73,main.txt,64,
10,24,main.txt-10,63,main.txt,61,
10,24,main.txt-10,39,main.txt,58,
10,24,main.txt-10,91,main.txt,56,
10,24,main.txt-10,83,solve_all.txt,84,
10,24,main.txt-10,94,fact.txt,90,
10,24,main.txt-10,82,main.txt,53,
10,24,main.txt-10,94,main.txt,57,
10,24,main.txt-10,67,main.txt,55,
10,24,main.txt-10,98,main.txt,59,
10,24,main.txt-10,32,leastnots.txt,90,
10,24,main.txt-10,65,handlecase.txt,74,
10,24,main.txt-10,45,_parse_line.txt,58,
10,24,main.txt-10,37,main.txt,61,
10,24,main.txt-10,43,ans.txt,65,
10,24,main.txt-10,83,read_one_line_and_solve.txt,75,
10,24,main.txt-10,11,produce_output.txt,88,
10,24,main.txt-10,81,main.txt,55,
10,24,main.txt-10,12,main.txt,60,
10,24,main.txt-10,23,main.txt,57,
10,24,main.txt-10,30,main.txt,57,
10,24,main.txt-10.100,main.txt,56,
10,24,main.txt-10,23,dp.txt,64,
10,24,main.txt-10,47,main.txt,66,
10,24,main.txt-10,25,main.txt,56,
10,24,main.txt-10,43,main.txt,59,
10,24,main.txt-10,94,npr.txt,92,
10,24,main.txt-10,52,result.txt,78,
10,24,main.txt-10,10,main.txt,58,
10,24,main.txt-10,88,main.txt,85,
10,24,main.txt-10,07,main.txt,57,
10,24,main.txt-10,70,max.txt,94,
10,24,main.txt-10,33,main.txt,52,
10,24,main.txt-10,46,main.txt,85,
10,24,main.txt-10,41,main.txt,60,
10,24,main.txt-10,21,main1.txt,56,
10,24,main.txt-10,11,main.txt,72,
10,24,main.txt-10,94,gen_seqs.txt,60,
10,24,main.txt-10,21,cmpint.txt,91,
10,24,main.txt-10,65,canbemadesup.txt,87,
10,24,main.txt-10,17,main.txt,58,
10,24,main.txt-10,45,_get_input.txt,68,
10,24,main.txt-10,35,main.txt,58,
10,24,main.txt-10,38,main.txt,54,
10,24,main.txt-10,27,main.txt,60,
10,24,main.txt-10,04,main.txt,56,
10,24,main.txt-10,44,main.txt,56,
10,24,main.txt-10,83,solve_one_puzzle.txt,79,
10,24,main.txt-10,70,print_case.txt,91,
10,24,main.txt-10,65,main.txt,78,
10,24,main.txt-10,52,main.txt,79,
10,24,main.txt-10,14,main.txt,57,
10,24,main.txt-10,70,main.txt,73,
10,24,main.txt-10,66,main.txt,53,
10,24,main.txt-10,16,main.txt,65,
10,24,main.txt-10,03,nonsurmax.txt,91,
10,24,main.txt-10,79,best2.txt,88,
10,24,main.txt-10,43,calc.txt,65,
10,24,main.txt-10,78,main.txt,54,
10,24,main.txt-10,11,highest.txt,83,
10,24,main.txt-10,62,main.txt,61,
10,24,main.txt-10,26,main.txt,56,
10,24,main.txt-10,61,maxss.txt,93,
10,24,main.txt-10,58,main.txt,54,
10,24,main.txt-10,70,can_break.txt,87,
10,24,main.txt-10,76,cmp.txt,95,
10,24,main.txt-10,05,main.txt,54,
10,24,main.txt-10,60,main.txt,68,
10,24,main.txt-10,88,check.txt,72,
10,24,main.txt-10,59,main.txt,58,
10,24,main.txt-10,01,main.txt,55,
10,24,main.txt-10,46,do_test.txt,73,
10,24,main.txt-10,29,main.txt,66,
10,24,main.txt-10,50,main.txt,60,
10,22,usarraro.txt-10,45,main.txt,79,
10,22,usarraro.txt-10,09,main.txt,93,
10,22,usarraro.txt-10,72,main.txt,87,
10,22,usarraro.txt-10,60,culculate.txt,73,
10,22,usarraro.txt-10,11,score_breakup.txt,54,
10,22,usarraro.txt-10,60,output.txt,66,
10,22,usarraro.txt-10,76,main.txt,88,
10,22,usarraro.txt-10,79,main.txt,86,
10,22,usarraro.txt-10,85,main.txt,94,
10,22,usarraro.txt-10,06,main.txt,88,
10,22,usarraro.txt-10,32,main.txt,86,
10,22,usarraro.txt-10,45,_get_result.txt,78,
10,22,usarraro.txt-10,06,sup.txt,30,
10,22,usarraro.txt-10,97,main.txt,86,
10,22,usarraro.txt-10,19,main.txt,84,
10,22,usarraro.txt-10,89,main.txt,88,
10,22,usarraro.txt-10,36,main.txt,87,
10,22,usarraro.txt-10,80,main.txt,83,
10,22,usarraro.txt-10,84,main.txt,89,
10,22,usarraro.txt-10,18,main.txt,89,
10,22,usarraro.txt-10,93,main.txt,91,
10,22,usarraro.txt-10,20,main.txt,92,
10,22,usarraro.txt-10,28,main.txt,91,
10,22,usarraro.txt-10,57,main.txt,89,
10,22,usarraro.txt-10,61,initarreglos.txt,72,
10,22,usarraro.txt-10,06,nor.txt,35,
10,22,usarraro.txt-10,42,main.txt,90,
10,22,usarraro.txt-10,51,main.txt,87,
10,22,usarraro.txt-10,74,main.txt,83,
10,22,usarraro.txt-10,61,main.txt,91,
10,22,usarraro.txt-10,34,calcnum.txt,81,
10,22,usarraro.txt-10,73,main.txt,81,
10,22,usarraro.txt-10,63,main.txt,86,
10,22,usarraro.txt-10,39,main.txt,93,
10,22,usarraro.txt-10,91,main.txt,91,
10,22,usarraro.txt-10,83,solve_all.txt,64,
10,22,usarraro.txt-10,94,fact.txt,49,
10,22,usarraro.txt-10,82,main.txt,88,
10,22,usarraro.txt-10,94,main.txt,92,
10,22,usarraro.txt-10,67,main.txt,86,
10,22,usarraro.txt-10,98,main.txt,91,
10,22,usarraro.txt-10,32,leastnots.txt,45,
10,22,usarraro.txt-10,65,handlecase.txt,77,
10,22,usarraro.txt-10,45,_parse_line.txt,88,
10,22,usarraro.txt-10,37,main.txt,82,
10,22,usarraro.txt-10,43,ans.txt,86,
10,22,usarraro.txt-10,83,read_one_line_and_solve.txt,79,
10,22,usarraro.txt-10,11,produce_output.txt,63,
10,22,usarraro.txt-10,81,main.txt,89,
10,22,usarraro.txt-10,12,main.txt,94,
10,22,usarraro.txt-10,23,main.txt,94,
10,22,usarraro.txt-10,30,main.txt,87,
10,22,usarraro.txt-10.100,main.txt,88,
10,22,usarraro.txt-10,23,dp.txt,89,
10,22,usarraro.txt-10,47,main.txt,81,
10,22,usarraro.txt-10,25,main.txt,90,
10,22,usarraro.txt-10,43,main.txt,86,
10,22,usarraro.txt-10,94,npr.txt,48,
10,22,usarraro.txt-10,52,result.txt,67,
10,22,usarraro.txt-10,10,main.txt,93,
10,22,usarraro.txt-10,88,main.txt,62,
10,22,usarraro.txt-10,07,main.txt,86,
10,22,usarraro.txt-10,70,max.txt,41,
10,22,usarraro.txt-10,33,main.txt,88,
10,22,usarraro.txt-10,46,main.txt,62,
10,22,usarraro.txt-10,41,main.txt,83,
10,22,usarraro.txt-10,21,main1.txt,89,
10,22,usarraro.txt-10,11,main.txt,81,
10,22,usarraro.txt-10,94,gen_seqs.txt,91,
10,22,usarraro.txt-10,21,cmpint.txt,47,
10,22,usarraro.txt-10,65,canbemadesup.txt,55,
10,22,usarraro.txt-10,17,main.txt,88,
10,22,usarraro.txt-10,45,_get_input.txt,85,
10,22,usarraro.txt-10,35,main.txt,89,
10,22,usarraro.txt-10,38,main.txt,94,
10,22,usarraro.txt-10,27,main.txt,91,
10,22,usarraro.txt-10,04,main.txt,86,
10,22,usarraro.txt-10,44,main.txt,87,
10,22,usarraro.txt-10,83,solve_one_puzzle.txt,68,
10,22,usarraro.txt-10,70,print_case.txt,56,
10,22,usarraro.txt-10,65,main.txt,73,
10,22,usarraro.txt-10,52,main.txt,71,
10,22,usarraro.txt-10,14,main.txt,84,
10,22,usarraro.txt-10,70,main.txt,77,
10,22,usarraro.txt-10,66,main.txt,93,
10,22,usarraro.txt-10,16,main.txt,81,
10,22,usarraro.txt-10,03,nonsurmax.txt,39,
10,22,usarraro.txt-10,79,best2.txt,47,
10,22,usarraro.txt-10,43,calc.txt,85,
10,22,usarraro.txt-10,78,main.txt,88,
10,22,usarraro.txt-10,11,highest.txt,60,
10,22,usarraro.txt-10,62,main.txt,82,
10,22,usarraro.txt-10,26,main.txt,88,
10,22,usarraro.txt-10,61,maxss.txt,23,
10,22,usarraro.txt-10,58,main.txt,88,
10,22,usarraro.txt-10,70,can_break.txt,45,
10,22,usarraro.txt-10,76,cmp.txt,55,
10,22,usarraro.txt-10,05,main.txt,89,
10,22,usarraro.txt-10,60,main.txt,82,
10,22,usarraro.txt-10,88,check.txt,76,
10,22,usarraro.txt-10,59,main.txt,90,
10,22,usarraro.txt-10,01,main.txt,88,
10,22,usarraro.txt-10,46,do_test.txt,76,
10,22,usarraro.txt-10,29,main.txt,80,
10,22,usarraro.txt-10,50,main.txt,93,
10,22,usarraro.txt-10,24,main.txt,92,
10,03,surmax.txt-10,45,main.txt,71,
10,03,surmax.txt-10,09,main.txt,90,
10,03,surmax.txt-10,72,main.txt,82,
10,03,surmax.txt-10,60,culculate.txt,62,
10,03,surmax.txt-10,11,score_breakup.txt,39,
10,03,surmax.txt-10,60,output.txt,68,
10,03,surmax.txt-10,76,main.txt,84,
10,03,surmax.txt-10,79,main.txt,80,
10,03,surmax.txt-10,85,main.txt,92,
10,03,surmax.txt-10,06,main.txt,83,
10,03,surmax.txt-10,32,main.txt,81,
10,03,surmax.txt-10,45,_get_result.txt,69,
10,03,surmax.txt-10,06,sup.txt,38,
10,03,surmax.txt-10,97,main.txt,80,
10,03,surmax.txt-10,19,main.txt,77,
10,03,surmax.txt-10,89,main.txt,82,
10,03,surmax.txt-10,36,main.txt,82,
10,03,surmax.txt-10,80,main.txt,77,
10,03,surmax.txt-10,84,main.txt,85,
10,03,surmax.txt-10,18,main.txt,85,
10,03,surmax.txt-10,93,main.txt,88,
10,03,surmax.txt-10,20,main.txt,89,
10,03,surmax.txt-10,28,main.txt,86,
10,03,surmax.txt-10,57,main.txt,84,
10,03,surmax.txt-10,61,initarreglos.txt,60,
10,03,surmax.txt-10,06,nor.txt,39,
10,03,surmax.txt-10,42,main.txt,86,
10,03,surmax.txt-10,51,main.txt,82,
10,03,surmax.txt-10,74,main.txt,76,
10,03,surmax.txt-10,61,main.txt,87,
10,03,surmax.txt-10,34,calcnum.txt,73,
10,03,surmax.txt-10,73,main.txt,72,
10,03,surmax.txt-10,63,main.txt,80,
10,03,surmax.txt-10,39,main.txt,90,
10,03,surmax.txt-10,91,main.txt,87,
10,03,surmax.txt-10,83,solve_all.txt,57,
10,03,surmax.txt-10,94,fact.txt,50,
10,03,surmax.txt-10,82,main.txt,83,
10,03,surmax.txt-10,94,main.txt,89,
10,03,surmax.txt-10,67,main.txt,80,
10,03,surmax.txt-10,98,main.txt,87,
10,03,surmax.txt-10,32,leastnots.txt,57,
10,03,surmax.txt-10,65,handlecase.txt,69,
10,03,surmax.txt-10,45,_parse_line.txt,83,
10,03,surmax.txt-10,37,main.txt,76,
10,03,surmax.txt-10,43,ans.txt,80,
10,03,surmax.txt-10,83,read_one_line_and_solve.txt,73,
10,03,surmax.txt-10,11,produce_output.txt,61,
10,03,surmax.txt-10,81,main.txt,84,
10,03,surmax.txt-10,12,main.txt,92,
10,03,surmax.txt-10,23,main.txt,91,
10,03,surmax.txt-10,30,main.txt,82,
10,03,surmax.txt-10.100,main.txt,83,
10,03,surmax.txt-10,23,dp.txt,84,
10,03,surmax.txt-10,47,main.txt,73,
10,03,surmax.txt-10,25,main.txt,86,
10,03,surmax.txt-10,43,main.txt,79,
10,03,surmax.txt-10,94,npr.txt,61,
10,03,surmax.txt-10,52,result.txt,56,
10,03,surmax.txt-10,10,main.txt,91,
10,03,surmax.txt-10,88,main.txt,60,
10,03,surmax.txt-10,07,main.txt,80,
10,03,surmax.txt-10,70,max.txt,61,
10,03,surmax.txt-10,33,main.txt,84,
10,03,surmax.txt-10,46,main.txt,60,
10,03,surmax.txt-10,41,main.txt,76,
10,03,surmax.txt-10,21,main1.txt,84,
10,03,surmax.txt-10,11,main.txt,76,
10,03,surmax.txt-10,94,gen_seqs.txt,87,
10,03,surmax.txt-10,21,cmpint.txt,57,
10,03,surmax.txt-10,65,canbemadesup.txt,45,
10,03,surmax.txt-10,17,main.txt,83,
10,03,surmax.txt-10,45,_get_input.txt,80,
10,03,surmax.txt-10,35,main.txt,85,
10,03,surmax.txt-10,38,main.txt,91,
10,03,surmax.txt-10,27,main.txt,88,
10,03,surmax.txt-10,04,main.txt,81,
10,03,surmax.txt-10,44,main.txt,81,
10,03,surmax.txt-10,83,solve_one_puzzle.txt,55,
10,03,surmax.txt-10,70,print_case.txt,62,
10,03,surmax.txt-10,65,main.txt,68,
10,03,surmax.txt-10,52,main.txt,66,
10,03,surmax.txt-10,14,main.txt,78,
10,03,surmax.txt-10,70,main.txt,71,
10,03,surmax.txt-10,66,main.txt,91,
10,03,surmax.txt-10,16,main.txt,73,
10,03,surmax.txt-10,03,nonsurmax.txt,29,
10,03,surmax.txt-10,79,best2.txt,33,
10,03,surmax.txt-10,43,calc.txt,78,
10,03,surmax.txt-10,78,main.txt,84,
10,03,surmax.txt-10,11,highest.txt,50,
10,03,surmax.txt-10,62,main.txt,75,
10,03,surmax.txt-10,26,main.txt,82,
10,03,surmax.txt-10,61,maxss.txt,52,
10,03,surmax.txt-10,58,main.txt,84,
10,03,surmax.txt-10,70,can_break.txt,37,
10,03,surmax.txt-10,76,cmp.txt,69,
10,03,surmax.txt-10,05,main.txt,85,
10,03,surmax.txt-10,60,main.txt,77,
10,03,surmax.txt-10,88,check.txt,66,
10,03,surmax.txt-10,59,main.txt,86,
10,03,surmax.txt-10,01,main.txt,82,
10,03,surmax.txt-10,46,do_test.txt,66,
10,03,surmax.txt-10,29,main.txt,72,
10,03,surmax.txt-10,50,main.txt,91,
10,03,surmax.txt-10,24,main.txt,88,
10,03,surmax.txt-10,22,usarraro.txt,43,
10,64,main.txt-10,45,main.txt,52,
10,64,main.txt-10,09,main.txt,64,
10,64,main.txt-10,72,main.txt,33,
10,64,main.txt-10,60,culculate.txt,51,
10,64,main.txt-10,11,score_breakup.txt,71,
10,64,main.txt-10,60,output.txt,77,
10,64,main.txt-10,76,main.txt,35,
10,64,main.txt-10,79,main.txt,36,
10,64,main.txt-10,85,main.txt,69,
10,64,main.txt-10,06,main.txt,37,
10,64,main.txt-10,32,main.txt,40,
10,64,main.txt-10,45,_get_result.txt,49,
10,64,main.txt-10,06,sup.txt,83,
10,64,main.txt-10,97,main.txt,39,
10,64,main.txt-10,19,main.txt,21,
10,64,main.txt-10,89,main.txt,33,
10,64,main.txt-10,36,main.txt,40,
10,64,main.txt-10,80,main.txt,32,
10,64,main.txt-10,84,main.txt,41,
10,64,main.txt-10,18,main.txt,50,
10,64,main.txt-10,93,main.txt,55,
10,64,main.txt-10,20,main.txt,56,
10,64,main.txt-10,28,main.txt,50,
10,64,main.txt-10,57,main.txt,40,
10,64,main.txt-10,61,initarreglos.txt,72,
10,64,main.txt-10,06,nor.txt,79,
10,64,main.txt-10,42,main.txt,52,
10,64,main.txt-10,51,main.txt,36,
10,64,main.txt-10,74,main.txt,29,
10,64,main.txt-10,61,main.txt,49,
10,64,main.txt-10,34,calcnum.txt,53,
10,64,main.txt-10,73,main.txt,24,
10,64,main.txt-10,63,main.txt,38,
10,64,main.txt-10,39,main.txt,63,
10,64,main.txt-10,91,main.txt,51,
10,64,main.txt-10,83,solve_all.txt,69,
10,64,main.txt-10,94,fact.txt,80,
10,64,main.txt-10,82,main.txt,44,
10,64,main.txt-10,94,main.txt,58,
10,64,main.txt-10,67,main.txt,25,
10,64,main.txt-10,98,main.txt,51,
10,64,main.txt-10,32,leastnots.txt,81,
10,64,main.txt-10,65,handlecase.txt,50,
10,64,main.txt-10,45,_parse_line.txt,57,
10,64,main.txt-10,37,main.txt,27,
10,64,main.txt-10,43,ans.txt,57,
10,64,main.txt-10,83,read_one_line_and_solve.txt,60,
10,64,main.txt-10,11,produce_output.txt,78,
10,64,main.txt-10,81,main.txt,41,
10,64,main.txt-10,12,main.txt,68,
10,64,main.txt-10,23,main.txt,69,
10,64,main.txt-10,30,main.txt,33,
10,64,main.txt-10.100,main.txt,41,
10,64,main.txt-10,23,dp.txt,63,
10,64,main.txt-10,47,main.txt,28,
10,64,main.txt-10,25,main.txt,47,
10,64,main.txt-10,43,main.txt,26,
10,64,main.txt-10,94,npr.txt,87,
10,64,main.txt-10,52,result.txt,57,
10,64,main.txt-10,10,main.txt,66,
10,64,main.txt-10,88,main.txt,69,
10,64,main.txt-10,07,main.txt,44,
10,64,main.txt-10,70,max.txt,89,
10,64,main.txt-10,33,main.txt,40,
10,64,main.txt-10,46,main.txt,69,
10,64,main.txt-10,41,main.txt,22,
10,64,main.txt-10,21,main1.txt,46,
10,64,main.txt-10,11,main.txt,55,
10,64,main.txt-10,94,gen_seqs.txt,59,
10,64,main.txt-10,21,cmpint.txt,84,
10,64,main.txt-10,65,canbemadesup.txt,74,
10,64,main.txt-10,17,main.txt,37,
10,64,main.txt-10,45,_get_input.txt,62,
10,64,main.txt-10,35,main.txt,46,
10,64,main.txt-10,38,main.txt,69,
