Study-object,Files,Method,Files,Method,LevenDistance
1,58,main.txt-1,38,g.txt,77
1,58,main.txt-1,80,main.txt,47
1,58,main.txt-1,75,powr.txt,75
1,58,main.txt-1,11,main.txt,40
1,58,main.txt-1,94,main.txt,84
1,58,main.txt-1,80,gcd.txt,79
1,58,main.txt-1,12,gcd.txt,83
1,58,main.txt-1,67,main.txt,57
1,58,main.txt-1,57,main.txt,39
1,58,main.txt-1,50,main.txt,56
1,58,main.txt-1,46,ispot2.txt,75
1,58,main.txt-1,12,main.txt,43
1,58,main.txt-1,41,betterpower.txt,76
1,58,main.txt-1,24,euclid.txt,81
1,58,main.txt-1,33,gen.txt,68
1,58,main.txt-1,64,t.txt,68
1,58,main.txt-1,45,ispow2.txt,73
1,58,main.txt-1,41,main.txt,47
1,58,main.txt-1,27,desc.txt,83
1,58,main.txt-1,40,main.txt,58
1,58,main.txt-1,94,read.txt,64
1,58,main.txt-1,23,main.txt,49
1,58,main.txt-1,59,gcd.txt,78
1,58,main.txt-1,10,main.txt,44
1,58,main.txt-1,86,mcd.txt,80
1,58,main.txt-1,26,gcd.txt,86
1,58,main.txt-1,8,gcd.txt,81
1,58,main.txt-1,14,main.txt,43
1,83,main.txt-1,9,shortest.txt,82
1,83,main.txt-1,47,check.txt,78
1,83,main.txt-1,30,main.txt,28
1,83,main.txt-1,98,main.txt,41
1,83,main.txt-1,17,gcd.txt,85
1,83,main.txt-1,34,main.txt,34
1,83,main.txt-1,65,main.txt,45
1,83,main.txt-1,66,main.txt,49
1,83,main.txt-1,38,g.txt,79
1,83,main.txt-1,80,main.txt,48
1,83,main.txt-1,75,powr.txt,77
1,83,main.txt-1,11,main.txt,44
1,83,main.txt-1,94,main.txt,85
1,83,main.txt-1,80,gcd.txt,81
1,83,main.txt-1,12,gcd.txt,85
1,83,main.txt-1,67,main.txt,46
1,83,main.txt-1,57,main.txt,42
1,83,main.txt-1,50,main.txt,31
1,83,main.txt-1,46,ispot2.txt,76
1,83,main.txt-1,12,main.txt,46
1,83,main.txt-1,41,betterpower.txt,78
1,83,main.txt-1,24,euclid.txt,82
1,83,main.txt-1,33,gen.txt,68
1,83,main.txt-1,64,t.txt,69
1,83,main.txt-1,45,ispow2.txt,75
1,83,main.txt-1,41,main.txt,40
1,83,main.txt-1,27,desc.txt,85
1,83,main.txt-1,40,main.txt,48
1,83,main.txt-1,94,read.txt,62
1,83,main.txt-1,23,main.txt,51
1,83,main.txt-1,59,gcd.txt,81
1,83,main.txt-1,10,main.txt,45
1,83,main.txt-1,86,mcd.txt,81
1,83,main.txt-1,26,gcd.txt,87
1,83,main.txt-1,8,gcd.txt,83
1,83,main.txt-1,14,main.txt,47
1,83,main.txt-1,58,main.txt,46
1,17,main.txt-1,9,shortest.txt,84
1,17,main.txt-1,47,check.txt,81
1,17,main.txt-1,30,main.txt,40
1,17,main.txt-1,98,main.txt,45
1,17,main.txt-1,17,gcd.txt,87
1,17,main.txt-1,34,main.txt,43
1,17,main.txt-1,65,main.txt,50
1,17,main.txt-1,66,main.txt,44
1,17,main.txt-1,38,g.txt,83
1,17,main.txt-1,80,main.txt,33
1,17,main.txt-1,75,powr.txt,80
1,17,main.txt-1,11,main.txt,50
1,17,main.txt-1,94,main.txt,88
1,17,main.txt-1,80,gcd.txt,84
1,17,main.txt-1,12,gcd.txt,87
1,17,main.txt-1,67,main.txt,27
1,17,main.txt-1,57,main.txt,52
1,17,main.txt-1,50,main.txt,44
1,17,main.txt-1,46,ispot2.txt,80
1,17,main.txt-1,12,main.txt,56
1,17,main.txt-1,41,betterpower.txt,81
1,17,main.txt-1,24,euclid.txt,85
1,17,main.txt-1,33,gen.txt,74
1,17,main.txt-1,64,t.txt,74
1,17,main.txt-1,45,ispow2.txt,78
1,17,main.txt-1,41,main.txt,36
1,17,main.txt-1,27,desc.txt,87
1,17,main.txt-1,40,main.txt,42
1,17,main.txt-1,94,read.txt,66
1,17,main.txt-1,23,main.txt,56
1,17,main.txt-1,59,gcd.txt,83
1,17,main.txt-1,10,main.txt,47
1,17,main.txt-1,86,mcd.txt,84
1,17,main.txt-1,26,gcd.txt,89
1,17,main.txt-1,8,gcd.txt,85
1,17,main.txt-1,14,main.txt,50
1,17,main.txt-1,58,main.txt,51
1,17,main.txt-1,83,main.txt,41
1,46,elaboracaso.txt-1,9,shortest.txt,77
1,46,elaboracaso.txt-1,47,check.txt,73
1,46,elaboracaso.txt-1,30,main.txt,57
1,46,elaboracaso.txt-1,98,main.txt,53
1,46,elaboracaso.txt-1,17,gcd.txt,81
1,46,elaboracaso.txt-1,34,main.txt,56
1,46,elaboracaso.txt-1,65,main.txt,60
1,46,elaboracaso.txt-1,66,main.txt,55
1,46,elaboracaso.txt-1,38,g.txt,75
1,46,elaboracaso.txt-1,80,main.txt,56
1,46,elaboracaso.txt-1,75,powr.txt,72
1,46,elaboracaso.txt-1,11,main.txt,58
1,46,elaboracaso.txt-1,94,main.txt,85
1,46,elaboracaso.txt-1,80,gcd.txt,78
1,46,elaboracaso.txt-1,12,gcd.txt,81
1,46,elaboracaso.txt-1,67,main.txt,58
1,46,elaboracaso.txt-1,57,main.txt,56
1,46,elaboracaso.txt-1,50,main.txt,55
1,46,elaboracaso.txt-1,46,ispot2.txt,71
1,46,elaboracaso.txt-1,12,main.txt,61
1,46,elaboracaso.txt-1,41,betterpower.txt,72
1,46,elaboracaso.txt-1,24,euclid.txt,80
1,46,elaboracaso.txt-1,33,gen.txt,66
1,46,elaboracaso.txt-1,64,t.txt,67
1,46,elaboracaso.txt-1,45,ispow2.txt,69
1,46,elaboracaso.txt-1,41,main.txt,56
1,46,elaboracaso.txt-1,27,desc.txt,81
1,46,elaboracaso.txt-1,40,main.txt,61
1,46,elaboracaso.txt-1,94,read.txt,57
1,46,elaboracaso.txt-1,23,main.txt,62
1,46,elaboracaso.txt-1,59,gcd.txt,76
1,46,elaboracaso.txt-1,10,main.txt,60
1,46,elaboracaso.txt-1,86,mcd.txt,77
1,46,elaboracaso.txt-1,26,gcd.txt,85
1,46,elaboracaso.txt-1,8,gcd.txt,79
1,46,elaboracaso.txt-1,14,main.txt,60
1,46,elaboracaso.txt-1,58,main.txt,58
1,46,elaboracaso.txt-1,83,main.txt,54
1,46,elaboracaso.txt-1,17,main.txt,57
1,62,main.txt-1,9,shortest.txt,82
1,62,main.txt-1,47,check.txt,78
1,62,main.txt-1,30,main.txt,28
1,62,main.txt-1,98,main.txt,30
1,62,main.txt-1,17,gcd.txt,85
1,62,main.txt-1,34,main.txt,24
1,62,main.txt-1,65,main.txt,40
1,62,main.txt-1,66,main.txt,47
1,62,main.txt-1,38,g.txt,79
1,62,main.txt-1,80,main.txt,30
1,62,main.txt-1,75,powr.txt,78
1,62,main.txt-1,11,main.txt,42
1,62,main.txt-1,94,main.txt,86
1,62,main.txt-1,80,gcd.txt,81
1,62,main.txt-1,12,gcd.txt,84
1,62,main.txt-1,67,main.txt,40
1,62,main.txt-1,57,main.txt,47
1,62,main.txt-1,50,main.txt,29
1,62,main.txt-1,46,ispot2.txt,77
1,62,main.txt-1,12,main.txt,49
1,62,main.txt-1,41,betterpower.txt,78
1,62,main.txt-1,24,euclid.txt,82
1,62,main.txt-1,33,gen.txt,70
1,62,main.txt-1,64,t.txt,70
1,62,main.txt-1,45,ispow2.txt,76
1,62,main.txt-1,41,main.txt,43
1,62,main.txt-1,27,desc.txt,84
1,62,main.txt-1,40,main.txt,52
1,62,main.txt-1,94,read.txt,64
1,62,main.txt-1,23,main.txt,47
1,62,main.txt-1,59,gcd.txt,81
1,62,main.txt-1,10,main.txt,39
1,62,main.txt-1,86,mcd.txt,81
1,62,main.txt-1,26,gcd.txt,87
1,62,main.txt-1,8,gcd.txt,83
1,62,main.txt-1,14,main.txt,43
1,62,main.txt-1,58,main.txt,45
1,62,main.txt-1,83,main.txt,30
1,62,main.txt-1,17,main.txt,36
1,62,main.txt-1,46,elaboracaso.txt,56
1,20,analyse.txt-1,9,shortest.txt,64
1,20,analyse.txt-1,47,check.txt,62
1,20,analyse.txt-1,30,main.txt,69
1,20,analyse.txt-1,98,main.txt,68
1,20,analyse.txt-1,17,gcd.txt,71
1,20,analyse.txt-1,34,main.txt,67
1,20,analyse.txt-1,65,main.txt,65
1,20,analyse.txt-1,66,main.txt,66
1,20,analyse.txt-1,38,g.txt,67
1,20,analyse.txt-1,80,main.txt,69
1,20,analyse.txt-1,75,powr.txt,62
1,20,analyse.txt-1,11,main.txt,65
1,20,analyse.txt-1,94,main.txt,81
1,20,analyse.txt-1,80,gcd.txt,71
1,20,analyse.txt-1,12,gcd.txt,70
1,20,analyse.txt-1,67,main.txt,69
1,20,analyse.txt-1,57,main.txt,63
1,20,analyse.txt-1,50,main.txt,67
1,20,analyse.txt-1,46,ispot2.txt,62
1,20,analyse.txt-1,12,main.txt,65
1,20,analyse.txt-1,41,betterpower.txt,67
1,20,analyse.txt-1,24,euclid.txt,73
1,20,analyse.txt-1,33,gen.txt,52
1,20,analyse.txt-1,64,t.txt,45
1,20,analyse.txt-1,45,ispow2.txt,59
1,20,analyse.txt-1,41,main.txt,70
1,20,analyse.txt-1,27,desc.txt,77
1,20,analyse.txt-1,40,main.txt,75
1,20,analyse.txt-1,94,read.txt,68
1,20,analyse.txt-1,23,main.txt,68
1,20,analyse.txt-1,59,gcd.txt,64
1,20,analyse.txt-1,10,main.txt,66
1,20,analyse.txt-1,86,mcd.txt,68
1,20,analyse.txt-1,26,gcd.txt,76
1,20,analyse.txt-1,8,gcd.txt,73
1,20,analyse.txt-1,14,main.txt,69
1,20,analyse.txt-1,58,main.txt,66
1,20,analyse.txt-1,83,main.txt,68
1,20,analyse.txt-1,17,main.txt,71
1,20,analyse.txt-1,46,elaboracaso.txt,66
1,20,analyse.txt-1,62,main.txt,69
1,60,main.txt-1,9,shortest.txt,82
1,60,main.txt-1,47,check.txt,80
1,60,main.txt-1,30,main.txt,53
1,60,main.txt-1,98,main.txt,53
1,60,main.txt-1,17,gcd.txt,85
1,60,main.txt-1,34,main.txt,47
1,60,main.txt-1,65,main.txt,54
1,60,main.txt-1,66,main.txt,50
1,60,main.txt-1,38,g.txt,81
1,60,main.txt-1,80,main.txt,48
1,60,main.txt-1,75,powr.txt,79
1,60,main.txt-1,11,main.txt,52
1,60,main.txt-1,94,main.txt,86
1,60,main.txt-1,80,gcd.txt,82
1,60,main.txt-1,12,gcd.txt,85
1,60,main.txt-1,67,main.txt,46
1,60,main.txt-1,57,main.txt,55
1,60,main.txt-1,50,main.txt,52
1,60,main.txt-1,46,ispot2.txt,79
1,60,main.txt-1,12,main.txt,55
1,60,main.txt-1,41,betterpower.txt,78
1,60,main.txt-1,24,euclid.txt,82
1,60,main.txt-1,33,gen.txt,72
1,60,main.txt-1,64,t.txt,72
1,60,main.txt-1,45,ispow2.txt,77
1,60,main.txt-1,41,main.txt,49
1,60,main.txt-1,27,desc.txt,85
1,60,main.txt-1,40,main.txt,52
1,60,main.txt-1,94,read.txt,63
1,60,main.txt-1,23,main.txt,52
1,60,main.txt-1,59,gcd.txt,81
1,60,main.txt-1,10,main.txt,52
1,60,main.txt-1,86,mcd.txt,81
1,60,main.txt-1,26,gcd.txt,88
1,60,main.txt-1,8,gcd.txt,84
1,60,main.txt-1,14,main.txt,56
1,60,main.txt-1,58,main.txt,59
1,60,main.txt-1,83,main.txt,50
1,60,main.txt-1,17,main.txt,49
1,60,main.txt-1,46,elaboracaso.txt,61
1,60,main.txt-1,62,main.txt,53
1,60,main.txt-1,20,analyse.txt,67
1,72,main.txt-1,9,shortest.txt,83
1,72,main.txt-1,47,check.txt,79
1,72,main.txt-1,30,main.txt,45
1,72,main.txt-1,98,main.txt,49
1,72,main.txt-1,17,gcd.txt,86
1,72,main.txt-1,34,main.txt,51
1,72,main.txt-1,65,main.txt,46
1,72,main.txt-1,66,main.txt,53
1,72,main.txt-1,38,g.txt,80
1,72,main.txt-1,80,main.txt,54
1,72,main.txt-1,75,powr.txt,78
1,72,main.txt-1,11,main.txt,43
1,72,main.txt-1,94,main.txt,86
1,72,main.txt-1,80,gcd.txt,82
1,72,main.txt-1,12,gcd.txt,85
1,72,main.txt-1,67,main.txt,53
1,72,main.txt-1,57,main.txt,43
1,72,main.txt-1,50,main.txt,53
1,72,main.txt-1,46,ispot2.txt,77
1,72,main.txt-1,12,main.txt,43
1,72,main.txt-1,41,betterpower.txt,78
1,72,main.txt-1,24,euclid.txt,83
1,72,main.txt-1,33,gen.txt,69
1,72,main.txt-1,64,t.txt,71
1,72,main.txt-1,45,ispow2.txt,75
1,72,main.txt-1,41,main.txt,48
1,72,main.txt-1,27,desc.txt,85
1,72,main.txt-1,40,main.txt,51
1,72,main.txt-1,94,read.txt,67
1,72,main.txt-1,23,main.txt,52
1,72,main.txt-1,59,gcd.txt,82
1,72,main.txt-1,10,main.txt,43
1,72,main.txt-1,86,mcd.txt,81
1,72,main.txt-1,26,gcd.txt,88
1,72,main.txt-1,8,gcd.txt,84
1,72,main.txt-1,14,main.txt,38
1,72,main.txt-1,58,main.txt,47
1,72,main.txt-1,83,main.txt,45
1,72,main.txt-1,17,main.txt,49
1,72,main.txt-1,46,elaboracaso.txt,59
1,72,main.txt-1,62,main.txt,48
1,72,main.txt-1,20,analyse.txt,66
1,72,main.txt-1,60,main.txt,58
1,15,gcd.txt-1,9,shortest.txt,18
1,15,gcd.txt-1,47,check.txt,47
1,15,gcd.txt-1,30,main.txt,81
1,15,gcd.txt-1,98,main.txt,81
1,15,gcd.txt-1,17,gcd.txt,31
1,15,gcd.txt-1,34,main.txt,78
1,15,gcd.txt-1,65,main.txt,74
1,15,gcd.txt-1,66,main.txt,78
1,15,gcd.txt-1,38,g.txt,35
1,15,gcd.txt-1,80,main.txt,81
1,15,gcd.txt-1,75,powr.txt,43
1,15,gcd.txt-1,11,main.txt,75
1,15,gcd.txt-1,94,main.txt,66
1,15,gcd.txt-1,80,gcd.txt,33
1,15,gcd.txt-1,12,gcd.txt,21
1,15,gcd.txt-1,67,main.txt,83
1,15,gcd.txt-1,57,main.txt,74
1,15,gcd.txt-1,50,main.txt,81
1,15,gcd.txt-1,46,ispot2.txt,49
1,15,gcd.txt-1,12,main.txt,75
1,15,gcd.txt-1,41,betterpower.txt,46
1,15,gcd.txt-1,24,euclid.txt,55
1,15,gcd.txt-1,33,gen.txt,56
1,15,gcd.txt-1,64,t.txt,50
1,15,gcd.txt-1,45,ispow2.txt,46
1,15,gcd.txt-1,41,main.txt,83
1,15,gcd.txt-1,27,desc.txt,51
1,15,gcd.txt-1,40,main.txt,88
1,15,gcd.txt-1,94,read.txt,70
1,15,gcd.txt-1,23,main.txt,75
1,15,gcd.txt-1,59,gcd.txt,28
1,15,gcd.txt-1,10,main.txt,79
1,15,gcd.txt-1,86,mcd.txt,35
1,15,gcd.txt-1,26,gcd.txt,39
1,15,gcd.txt-1,8,gcd.txt,37
1,15,gcd.txt-1,14,main.txt,83
1,15,gcd.txt-1,58,main.txt,79
1,15,gcd.txt-1,83,main.txt,81
1,15,gcd.txt-1,17,main.txt,84
1,15,gcd.txt-1,46,elaboracaso.txt,78
1,15,gcd.txt-1,62,main.txt,81
1,15,gcd.txt-1,20,analyse.txt,62
1,15,gcd.txt-1,60,main.txt,81
1,15,gcd.txt-1,72,main.txt,82
1,31,main.txt-1,9,shortest.txt,79
1,31,main.txt-1,47,check.txt,73
1,31,main.txt-1,30,main.txt,31
1,31,main.txt-1,98,main.txt,52
1,31,main.txt-1,17,gcd.txt,82
1,31,main.txt-1,34,main.txt,44
1,31,main.txt-1,65,main.txt,31
1,31,main.txt-1,66,main.txt,48
1,31,main.txt-1,38,g.txt,75
1,31,main.txt-1,80,main.txt,49
1,31,main.txt-1,75,powr.txt,72
1,31,main.txt-1,11,main.txt,32
1,31,main.txt-1,94,main.txt,83
1,31,main.txt-1,80,gcd.txt,77
1,31,main.txt-1,12,gcd.txt,81
1,31,main.txt-1,67,main.txt,51
1,31,main.txt-1,57,main.txt,24
1,31,main.txt-1,50,main.txt,54
1,31,main.txt-1,46,ispot2.txt,71
1,31,main.txt-1,12,main.txt,30
1,31,main.txt-1,41,betterpower.txt,74
1,31,main.txt-1,24,euclid.txt,79
1,31,main.txt-1,33,gen.txt,61
1,31,main.txt-1,64,t.txt,64
1,31,main.txt-1,45,ispow2.txt,69
1,31,main.txt-1,41,main.txt,44
1,31,main.txt-1,27,desc.txt,81
1,31,main.txt-1,40,main.txt,58
1,31,main.txt-1,94,read.txt,60
1,31,main.txt-1,23,main.txt,40
1,31,main.txt-1,59,gcd.txt,76
1,31,main.txt-1,10,main.txt,33
1,31,main.txt-1,86,mcd.txt,76
1,31,main.txt-1,26,gcd.txt,85
1,31,main.txt-1,8,gcd.txt,79
1,31,main.txt-1,14,main.txt,41
1,31,main.txt-1,58,main.txt,40
1,31,main.txt-1,83,main.txt,39
1,31,main.txt-1,17,main.txt,49
1,31,main.txt-1,46,elaboracaso.txt,60
1,31,main.txt-1,62,main.txt,43
1,31,main.txt-1,20,analyse.txt,63
1,31,main.txt-1,60,main.txt,53
1,31,main.txt-1,72,main.txt,36
1,31,main.txt-1,15,gcd.txt,78
1,16,main.txt-1,9,shortest.txt,81
1,16,main.txt-1,47,check.txt,76
1,16,main.txt-1,30,main.txt,31
1,16,main.txt-1,98,main.txt,37
1,16,main.txt-1,17,gcd.txt,84
1,16,main.txt-1,34,main.txt,29
1,16,main.txt-1,65,main.txt,42
1,16,main.txt-1,66,main.txt,44
1,16,main.txt-1,38,g.txt,78
1,16,main.txt-1,80,main.txt,42
1,16,main.txt-1,75,powr.txt,75
1,16,main.txt-1,11,main.txt,41
1,16,main.txt-1,94,main.txt,84
1,16,main.txt-1,80,gcd.txt,79
1,16,main.txt-1,12,gcd.txt,84
1,16,main.txt-1,67,main.txt,44
1,16,main.txt-1,57,main.txt,40
1,16,main.txt-1,50,main.txt,43
1,16,main.txt-1,46,ispot2.txt,75
1,16,main.txt-1,12,main.txt,40
1,16,main.txt-1,41,betterpower.txt,75
1,16,main.txt-1,24,euclid.txt,80
1,16,main.txt-1,33,gen.txt,68
1,16,main.txt-1,64,t.txt,70
1,16,main.txt-1,45,ispow2.txt,73
1,16,main.txt-1,41,main.txt,44
1,16,main.txt-1,27,desc.txt,83
1,16,main.txt-1,40,main.txt,54
1,16,main.txt-1,94,read.txt,60
1,16,main.txt-1,23,main.txt,45
1,16,main.txt-1,59,gcd.txt,80
1,16,main.txt-1,10,main.txt,45
1,16,main.txt-1,86,mcd.txt,79
1,16,main.txt-1,26,gcd.txt,86
1,16,main.txt-1,8,gcd.txt,81
1,16,main.txt-1,14,main.txt,45
1,16,main.txt-1,58,main.txt,53
1,16,main.txt-1,83,main.txt,37
1,16,main.txt-1,17,main.txt,48
1,16,main.txt-1,46,elaboracaso.txt,58
1,16,main.txt-1,62,main.txt,38
1,16,main.txt-1,20,analyse.txt,68
1,16,main.txt-1,60,main.txt,49
1,16,main.txt-1,72,main.txt,49
1,16,main.txt-1,15,gcd.txt,80
1,16,main.txt-1,31,main.txt,42
1,73,main.txt-1,9,shortest.txt,82
1,73,main.txt-1,47,check.txt,78
1,73,main.txt-1,30,main.txt,29
1,73,main.txt-1,98,main.txt,33
1,73,main.txt-1,17,gcd.txt,85
1,73,main.txt-1,34,main.txt,31
1,73,main.txt-1,65,main.txt,44
1,73,main.txt-1,66,main.txt,50
1,73,main.txt-1,38,g.txt,79
1,73,main.txt-1,80,main.txt,39
1,73,main.txt-1,75,powr.txt,77
1,73,main.txt-1,11,main.txt,35
1,73,main.txt-1,94,main.txt,86
1,73,main.txt-1,80,gcd.txt,81
1,73,main.txt-1,12,gcd.txt,85
1,73,main.txt-1,67,main.txt,43
1,73,main.txt-1,57,main.txt,43
1,73,main.txt-1,50,main.txt,29
1,73,main.txt-1,46,ispot2.txt,76
1,73,main.txt-1,12,main.txt,46
1,73,main.txt-1,41,betterpower.txt,77
1,73,main.txt-1,24,euclid.txt,82
1,73,main.txt-1,33,gen.txt,69
1,73,main.txt-1,64,t.txt,69
1,73,main.txt-1,45,ispow2.txt,75
1,73,main.txt-1,41,main.txt,38
1,73,main.txt-1,27,desc.txt,84
1,73,main.txt-1,40,main.txt,49
1,73,main.txt-1,94,read.txt,64
1,73,main.txt-1,23,main.txt,46
1,73,main.txt-1,59,gcd.txt,81
1,73,main.txt-1,10,main.txt,43
1,73,main.txt-1,86,mcd.txt,81
1,73,main.txt-1,26,gcd.txt,88
1,73,main.txt-1,8,gcd.txt,83
1,73,main.txt-1,14,main.txt,43
1,73,main.txt-1,58,main.txt,43
1,73,main.txt-1,83,main.txt,30
1,73,main.txt-1,17,main.txt,37
1,73,main.txt-1,46,elaboracaso.txt,58
1,73,main.txt-1,62,main.txt,23
1,73,main.txt-1,20,analyse.txt,68
1,73,main.txt-1,60,main.txt,49
1,73,main.txt-1,72,main.txt,46
1,73,main.txt-1,15,gcd.txt,81
1,73,main.txt-1,31,main.txt,45
1,73,main.txt-1,16,main.txt,37
1,51,main.txt-1,9,shortest.txt,72
1,51,main.txt-1,47,check.txt,62
1,51,main.txt-1,30,main.txt,57
1,51,main.txt-1,98,main.txt,56
1,51,main.txt-1,17,gcd.txt,74
1,51,main.txt-1,34,main.txt,50
1,51,main.txt-1,65,main.txt,38
1,51,main.txt-1,66,main.txt,57
1,51,main.txt-1,38,g.txt,67
1,51,main.txt-1,80,main.txt,58
1,51,main.txt-1,75,powr.txt,63
1,51,main.txt-1,11,main.txt,40
1,51,main.txt-1,94,main.txt,72
1,51,main.txt-1,80,gcd.txt,66
1,51,main.txt-1,12,gcd.txt,74
1,51,main.txt-1,67,main.txt,57
1,51,main.txt-1,57,main.txt,37
1,51,main.txt-1,50,main.txt,57
1,51,main.txt-1,46,ispot2.txt,64
1,51,main.txt-1,12,main.txt,37
1,51,main.txt-1,41,betterpower.txt,64
1,51,main.txt-1,24,euclid.txt,67
1,51,main.txt-1,33,gen.txt,63
1,51,main.txt-1,64,t.txt,66
1,51,main.txt-1,45,ispow2.txt,59
1,51,main.txt-1,41,main.txt,61
1,51,main.txt-1,27,desc.txt,72
1,51,main.txt-1,40,main.txt,70
1,51,main.txt-1,94,read.txt,57
1,51,main.txt-1,23,main.txt,40
1,51,main.txt-1,59,gcd.txt,70
1,51,main.txt-1,10,main.txt,49
1,51,main.txt-1,86,mcd.txt,67
1,51,main.txt-1,26,gcd.txt,78
1,51,main.txt-1,8,gcd.txt,68
1,51,main.txt-1,14,main.txt,61
1,51,main.txt-1,58,main.txt,54
1,51,main.txt-1,83,main.txt,54
1,51,main.txt-1,17,main.txt,64
1,51,main.txt-1,46,elaboracaso.txt,63
1,51,main.txt-1,62,main.txt,57
1,51,main.txt-1,20,analyse.txt,68
1,51,main.txt-1,60,main.txt,59
1,51,main.txt-1,72,main.txt,58
1,51,main.txt-1,15,gcd.txt,70
1,51,main.txt-1,31,main.txt,46
1,51,main.txt-1,16,main.txt,52
1,51,main.txt-1,73,main.txt,58
1,76,powerof2.txt-1,9,shortest.txt,56
1,76,powerof2.txt-1,47,check.txt,46
1,76,powerof2.txt-1,30,main.txt,78
1,76,powerof2.txt-1,98,main.txt,77
1,76,powerof2.txt-1,17,gcd.txt,57
1,76,powerof2.txt-1,34,main.txt,75
1,76,powerof2.txt-1,65,main.txt,69
1,76,powerof2.txt-1,66,main.txt,77
1,76,powerof2.txt-1,38,g.txt,43
1,76,powerof2.txt-1,80,main.txt,78
1,76,powerof2.txt-1,75,powr.txt,33
1,76,powerof2.txt-1,11,main.txt,70
1,76,powerof2.txt-1,94,main.txt,68
1,76,powerof2.txt-1,80,gcd.txt,48
1,76,powerof2.txt-1,12,gcd.txt,58
1,76,powerof2.txt-1,67,main.txt,80
1,76,powerof2.txt-1,57,main.txt,69
1,76,powerof2.txt-1,50,main.txt,79
1,76,powerof2.txt-1,46,ispot2.txt,45
1,76,powerof2.txt-1,12,main.txt,71
1,76,powerof2.txt-1,41,betterpower.txt,47
1,76,powerof2.txt-1,24,euclid.txt,55
1,76,powerof2.txt-1,33,gen.txt,58
1,76,powerof2.txt-1,64,t.txt,56
1,76,powerof2.txt-1,45,ispow2.txt,41
1,76,powerof2.txt-1,41,main.txt,81
1,76,powerof2.txt-1,27,desc.txt,50
1,76,powerof2.txt-1,40,main.txt,85
1,76,powerof2.txt-1,94,read.txt,72
1,76,powerof2.txt-1,23,main.txt,68
1,76,powerof2.txt-1,59,gcd.txt,56
1,76,powerof2.txt-1,10,main.txt,76
1,76,powerof2.txt-1,86,mcd.txt,40
1,76,powerof2.txt-1,26,gcd.txt,65
1,76,powerof2.txt-1,8,gcd.txt,46
1,76,powerof2.txt-1,14,main.txt,80
1,76,powerof2.txt-1,58,main.txt,77
1,76,powerof2.txt-1,83,main.txt,78
1,76,powerof2.txt-1,17,main.txt,82
1,76,powerof2.txt-1,46,elaboracaso.txt,73
1,76,powerof2.txt-1,62,main.txt,79
1,76,powerof2.txt-1,20,analyse.txt,67
1,76,powerof2.txt-1,60,main.txt,78
1,76,powerof2.txt-1,72,main.txt,79
1,76,powerof2.txt-1,15,gcd.txt,54
1,76,powerof2.txt-1,31,main.txt,73
1,76,powerof2.txt-1,16,main.txt,76
1,76,powerof2.txt-1,73,main.txt,78
1,76,powerof2.txt-1,51,main.txt,63
1,26,main.txt-1,9,shortest.txt,82
1,26,main.txt-1,47,check.txt,78
1,26,main.txt-1,30,main.txt,14
1,26,main.txt-1,98,main.txt,34
1,26,main.txt-1,17,gcd.txt,85
1,26,main.txt-1,34,main.txt,25
1,26,main.txt-1,65,main.txt,42
1,26,main.txt-1,66,main.txt,47
1,26,main.txt-1,38,g.txt,79
1,26,main.txt-1,80,main.txt,39
1,26,main.txt-1,75,powr.txt,77
1,26,main.txt-1,11,main.txt,44
1,26,main.txt-1,94,main.txt,85
1,26,main.txt-1,80,gcd.txt,81
1,26,main.txt-1,12,gcd.txt,85
1,26,main.txt-1,67,main.txt,41
1,26,main.txt-1,57,main.txt,37
1,26,main.txt-1,50,main.txt,37
1,26,main.txt-1,46,ispot2.txt,76
1,26,main.txt-1,12,main.txt,43
1,26,main.txt-1,41,betterpower.txt,77
1,26,main.txt-1,24,euclid.txt,82
1,26,main.txt-1,33,gen.txt,68
1,26,main.txt-1,64,t.txt,70
1,26,main.txt-1,45,ispow2.txt,74
1,26,main.txt-1,41,main.txt,36
1,26,main.txt-1,27,desc.txt,84
1,26,main.txt-1,40,main.txt,51
1,26,main.txt-1,94,read.txt,63
1,26,main.txt-1,23,main.txt,48
1,26,main.txt-1,59,gcd.txt,80
1,26,main.txt-1,10,main.txt,45
1,26,main.txt-1,86,mcd.txt,81
1,26,main.txt-1,26,gcd.txt,87
1,26,main.txt-1,8,gcd.txt,82
1,26,main.txt-1,14,main.txt,45
1,26,main.txt-1,58,main.txt,48
1,26,main.txt-1,83,main.txt,26
1,26,main.txt-1,17,main.txt,40
1,26,main.txt-1,46,elaboracaso.txt,56
1,26,main.txt-1,62,main.txt,30
1,26,main.txt-1,20,analyse.txt,69
1,26,main.txt-1,60,main.txt,51
1,26,main.txt-1,72,main.txt,44
1,26,main.txt-1,15,gcd.txt,81
1,26,main.txt-1,31,main.txt,19
1,26,main.txt-1,16,main.txt,28
1,26,main.txt-1,73,main.txt,29
1,26,main.txt-1,51,main.txt,56
1,26,main.txt-1,76,powerof2.txt,78
1,28,mylog2.txt-1,9,shortest.txt,52
1,28,mylog2.txt-1,47,check.txt,45
1,28,mylog2.txt-1,30,main.txt,83
1,28,mylog2.txt-1,98,main.txt,82
1,28,mylog2.txt-1,17,gcd.txt,50
1,28,mylog2.txt-1,34,main.txt,79
1,28,mylog2.txt-1,65,main.txt,75
1,28,mylog2.txt-1,66,main.txt,78
