Study-Object,Files,Methods,Files,Methods,LevenDistance
7,69,main.txt-7,67,cmpldd.txt,83,
7,69,main.txt-7,01,calc.txt,77,
7,69,main.txt-7,22,main.txt,52,
7,69,main.txt-7,28,main.txt,37,
7,69,main.txt-7,67,cmpcd.txt,88,
7,69,main.txt-7,57,comparedouble.txt,84,
7,69,main.txt-7,66,sort.txt,76,
7,69,main.txt-7,32,main.txt,44,
7,69,main.txt-7,83,swap.txt,90,
7,69,main.txt-7,84,solve.txt,51,
7,69,main.txt-7,84,main.txt,80,
7,69,main.txt-7,21,sort.txt,69,
7,69,main.txt-7,55,main.txt,49,
7,69,main.txt-7,67,cmpid.txt,89,
7,69,main.txt-7,65,sol.txt,81,
7,69,main.txt-7,77,main.txt,30,
7,69,main.txt-7,57,read_file_char_line.txt,65,
7,69,main.txt-7,57,compareinteger.txt,83,
7,69,main.txt-7,35,comp.txt,88,
7,69,main.txt-7,57,comparestring.txt,86,
7,69,main.txt-7,05,multiplyarray.txt,56,
7,69,main.txt-7,93,partition.txt,80,
7,69,main.txt-7,57,comparefloat.txt,83,
7,69,main.txt-7,18,solve.txt,79,
7,69,main.txt-7,52,comp.txt,89,
7,69,main.txt-7,86,main.txt,40,
7,69,main.txt-7,99,free_input.txt,93,
7,69,main.txt-7,66,getmin.txt,86,
