Study-Object,Files,Methods,Files,Methods,LevenDistance
5,21,cmp.txt-5,45,main.txt,78,
5,98,main.txt-5,29,main.txt,30,
5,98,main.txt-5,40,main.txt,32,
5,98,main.txt-5,03,main.txt,14,
5,98,main.txt-5,100,main.txt,50,
5,98,main.txt-5,49,main.txt,24,
5,98,main.txt-5,21,gcd.txt,83,
5,98,main.txt-5,99,solve.txt,37,
5,98,main.txt-5,75,match_skip.txt,89,
5,98,main.txt-5,76,main.txt,44,
5,98,main.txt-5,62,main.txt,54,
5,98,main.txt-5,52,gcd.txt,87,
5,98,main.txt-5,70,main.txt,22,
5,98,main.txt-5,13,main.txt,55,
5,98,main.txt-5,16,main.txt,40,
5,98,main.txt-5,41,gcd.txt,80,
5,98,main.txt-5,54,main.txt,65,
5,98,main.txt-5,54,solv.txt,45,
5,98,main.txt-5,74,gcd.txt,87,
5,98,main.txt-5,30,main.txt,31,
5,98,main.txt-5,15,parse.txt,59,
5,98,main.txt-5,21,main.txt,67,
5,98,main.txt-5,38,main.txt,27,
5,98,main.txt-5,72,main.txt,30,
5,98,main.txt-5,55,main.txt,29,
5,98,main.txt-5,47,main.txt,21,
5,98,main.txt-5,45,main.txt,48,
5,98,main.txt-5,21,cmp.txt,86,
5,20,main.txt-5,29,main.txt,23,
5,20,main.txt-5,40,main.txt,25,
5,20,main.txt-5,03,main.txt,35,
5,20,main.txt-5,100,main.txt,49,
5,20,main.txt-5,49,main.txt,28,
5,20,main.txt-5,21,gcd.txt,83,
5,20,main.txt-5,99,solve.txt,43,
5,20,main.txt-5,75,match_skip.txt,89,
5,20,main.txt-5,76,main.txt,45,
5,20,main.txt-5,62,main.txt,52,
5,20,main.txt-5,52,gcd.txt,87,
5,20,main.txt-5,70,main.txt,25,
5,20,main.txt-5,13,main.txt,55,
5,20,main.txt-5,16,main.txt,35,
5,20,main.txt-5,41,gcd.txt,79,
5,20,main.txt-5,54,main.txt,64,
5,20,main.txt-5,54,solv.txt,46,
5,20,main.txt-5,74,gcd.txt,86,
5,20,main.txt-5,30,main.txt,18,
5,20,main.txt-5,15,parse.txt,59,
5,20,main.txt-5,21,main.txt,65,
5,20,main.txt-5,38,main.txt,19,
5,20,main.txt-5,72,main.txt,18,
5,20,main.txt-5,55,main.txt,28,
5,20,main.txt-5,47,main.txt,23,
5,20,main.txt-5,45,main.txt,47,
5,20,main.txt-5,21,cmp.txt,86,
5,20,main.txt-5,98,main.txt,34,
5,91,main.txt-5,29,main.txt,15,
5,91,main.txt-5,40,main.txt,19,
5,91,main.txt-5,03,main.txt,30,
5,91,main.txt-5,100,main.txt,43,
5,91,main.txt-5,49,main.txt,33,
5,91,main.txt-5,21,gcd.txt,82,
5,91,main.txt-5,99,solve.txt,42,
5,91,main.txt-5,75,match_skip.txt,88,
5,91,main.txt-5,76,main.txt,48,
5,91,main.txt-5,62,main.txt,46,
5,91,main.txt-5,52,gcd.txt,86,
5,91,main.txt-5,70,main.txt,16,
5,91,main.txt-5,13,main.txt,59,
5,91,main.txt-5,16,main.txt,40,
5,91,main.txt-5,41,gcd.txt,77,
5,91,main.txt-5,54,main.txt,59,
5,91,main.txt-5,54,solv.txt,40,
5,91,main.txt-5,74,gcd.txt,85,
5,91,main.txt-5,30,main.txt,9,
5,91,main.txt-5,15,parse.txt,57,
5,91,main.txt-5,21,main.txt,63,
5,91,main.txt-5,38,main.txt,13,
5,91,main.txt-5,72,main.txt,11,
5,91,main.txt-5,55,main.txt,32,
5,91,main.txt-5,47,main.txt,18,
5,91,main.txt-5,45,main.txt,38,
5,91,main.txt-5,21,cmp.txt,85,
5,91,main.txt-5,98,main.txt,28,
5,91,main.txt-5,20,main.txt,15,
5,69,main.txt-5,29,main.txt,45,
5,69,main.txt-5,40,main.txt,45,
5,69,main.txt-5,03,main.txt,46,
5,69,main.txt-5,100,main.txt,37,
5,69,main.txt-5,49,main.txt,50,
5,69,main.txt-5,21,gcd.txt,77,
5,69,main.txt-5,99,solve.txt,52,
5,69,main.txt-5,75,match_skip.txt,85,
5,69,main.txt-5,76,main.txt,63,
5,69,main.txt-5,62,main.txt,33,
5,69,main.txt-5,52,gcd.txt,83,
5,69,main.txt-5,70,main.txt,44,
5,69,main.txt-5,13,main.txt,69,
5,69,main.txt-5,16,main.txt,58,
5,69,main.txt-5,41,gcd.txt,72,
5,69,main.txt-5,54,main.txt,50,
5,69,main.txt-5,54,solv.txt,53,
5,69,main.txt-5,74,gcd.txt,81,
5,69,main.txt-5,30,main.txt,43,
5,69,main.txt-5,15,parse.txt,55,
5,69,main.txt-5,21,main.txt,57,
5,69,main.txt-5,38,main.txt,43,
5,69,main.txt-5,72,main.txt,43,
5,69,main.txt-5,55,main.txt,54,
5,69,main.txt-5,47,main.txt,44,
5,69,main.txt-5,45,main.txt,32,
5,69,main.txt-5,21,cmp.txt,80,
5,69,main.txt-5,98,main.txt,44,
5,69,main.txt-5,20,main.txt,46,
5,69,main.txt-5,91,main.txt,41,
5,43,read_line.txt-5,29,main.txt,58,
5,43,read_line.txt-5,40,main.txt,60,
5,43,read_line.txt-5,03,main.txt,56,
5,43,read_line.txt-5,100,main.txt,64,
5,43,read_line.txt-5,49,main.txt,58,
5,43,read_line.txt-5,21,gcd.txt,82,
5,43,read_line.txt-5,99,solve.txt,56,
5,43,read_line.txt-5,75,match_skip.txt,88,
5,43,read_line.txt-5,76,main.txt,61,
5,43,read_line.txt-5,62,main.txt,62,
5,43,read_line.txt-5,52,gcd.txt,86,
5,43,read_line.txt-5,70,main.txt,58,
5,43,read_line.txt-5,13,main.txt,65,
5,43,read_line.txt-5,16,main.txt,59,
5,43,read_line.txt-5,41,gcd.txt,79,
5,43,read_line.txt-5,54,main.txt,73,
5,43,read_line.txt-5,54,solv.txt,55,
5,43,read_line.txt-5,74,gcd.txt,86,
5,43,read_line.txt-5,30,main.txt,58,
5,43,read_line.txt-5,15,parse.txt,61,
5,43,read_line.txt-5,21,main.txt,72,
5,43,read_line.txt-5,38,main.txt,56,
5,43,read_line.txt-5,72,main.txt,55,
5,43,read_line.txt-5,55,main.txt,57,
5,43,read_line.txt-5,47,main.txt,57,
5,43,read_line.txt-5,45,main.txt,61,
5,43,read_line.txt-5,21,cmp.txt,85,
5,43,read_line.txt-5,98,main.txt,55,
5,43,read_line.txt-5,20,main.txt,56,
5,43,read_line.txt-5,91,main.txt,55,
5,43,read_line.txt-5,69,main.txt,56,
5,24,main.txt-5,29,main.txt,17,
5,24,main.txt-5,40,main.txt,24,
5,24,main.txt-5,03,main.txt,36,
5,24,main.txt-5,100,main.txt,47,
5,24,main.txt-5,49,main.txt,38,
5,24,main.txt-5,21,gcd.txt,83,
5,24,main.txt-5,99,solve.txt,43,
5,24,main.txt-5,75,match_skip.txt,89,
5,24,main.txt-5,76,main.txt,45,
5,24,main.txt-5,62,main.txt,51,
5,24,main.txt-5,52,gcd.txt,87,
5,24,main.txt-5,70,main.txt,24,
5,24,main.txt-5,13,main.txt,59,
5,24,main.txt-5,16,main.txt,41,
5,24,main.txt-5,41,gcd.txt,80,
5,24,main.txt-5,54,main.txt,62,
5,24,main.txt-5,54,solv.txt,46,
5,24,main.txt-5,74,gcd.txt,87,
5,24,main.txt-5,30,main.txt,19,
5,24,main.txt-5,15,parse.txt,61,
5,24,main.txt-5,21,main.txt,66,
5,24,main.txt-5,38,main.txt,19,
5,24,main.txt-5,72,main.txt,23,
5,24,main.txt-5,55,main.txt,38,
5,24,main.txt-5,47,main.txt,23,
5,24,main.txt-5,45,main.txt,44,
5,24,main.txt-5,21,cmp.txt,86,
5,24,main.txt-5,98,main.txt,36,
5,24,main.txt-5,20,main.txt,25,
5,24,main.txt-5,91,main.txt,19,
5,24,main.txt-5,69,main.txt,48,
5,24,main.txt-5,43,read_line.txt,60,
5,87,main.txt-5,29,main.txt,31,
5,87,main.txt-5,40,main.txt,32,
5,87,main.txt-5,03,main.txt,34,
5,87,main.txt-5,100,main.txt,56,
5,87,main.txt-5,49,main.txt,40,
5,87,main.txt-5,21,gcd.txt,85,
5,87,main.txt-5,99,solve.txt,42,
5,87,main.txt-5,75,match_skip.txt,90,
5,87,main.txt-5,76,main.txt,46,
5,87,main.txt-5,62,main.txt,58,
5,87,main.txt-5,52,gcd.txt,89,
5,87,main.txt-5,70,main.txt,28,
5,87,main.txt-5,13,main.txt,55,
5,87,main.txt-5,16,main.txt,37,
5,87,main.txt-5,41,gcd.txt,83,
5,87,main.txt-5,54,main.txt,69,
5,87,main.txt-5,54,solv.txt,50,
5,87,main.txt-5,74,gcd.txt,89,
5,87,main.txt-5,30,main.txt,32,
5,87,main.txt-5,15,parse.txt,65,
5,87,main.txt-5,21,main.txt,72,
5,87,main.txt-5,38,main.txt,27,
5,87,main.txt-5,72,main.txt,30,
5,87,main.txt-5,55,main.txt,29,
5,87,main.txt-5,47,main.txt,27,
5,87,main.txt-5,45,main.txt,52,
5,87,main.txt-5,21,cmp.txt,87,
5,87,main.txt-5,98,main.txt,33,
5,87,main.txt-5,20,main.txt,31,
5,87,main.txt-5,91,main.txt,31,
5,87,main.txt-5,69,main.txt,53,
5,87,main.txt-5,43,read_line.txt,54,
5,87,main.txt-5,24,main.txt,36,
5,41,main.txt-5,29,main.txt,72,
5,41,main.txt-5,40,main.txt,69,
5,41,main.txt-5,03,main.txt,74,
5,41,main.txt-5,100,main.txt,52,
5,41,main.txt-5,49,main.txt,76,
5,41,main.txt-5,21,gcd.txt,65,
5,41,main.txt-5,99,solve.txt,74,
5,41,main.txt-5,75,match_skip.txt,71,
5,41,main.txt-5,76,main.txt,82,
5,41,main.txt-5,62,main.txt,50,
5,41,main.txt-5,52,gcd.txt,66,
5,41,main.txt-5,70,main.txt,69,
5,41,main.txt-5,13,main.txt,86,
5,41,main.txt-5,16,main.txt,80,
5,41,main.txt-5,41,gcd.txt,56,
5,41,main.txt-5,54,main.txt,29,
5,41,main.txt-5,54,solv.txt,65,
5,41,main.txt-5,74,gcd.txt,65,
5,41,main.txt-5,30,main.txt,67,
5,41,main.txt-5,15,parse.txt,65,
5,41,main.txt-5,21,main.txt,45,
5,41,main.txt-5,38,main.txt,70,
5,41,main.txt-5,72,main.txt,72,
5,41,main.txt-5,55,main.txt,76,
5,41,main.txt-5,47,main.txt,69,
5,41,main.txt-5,45,main.txt,54,
5,41,main.txt-5,21,cmp.txt,65,
5,41,main.txt-5,98,main.txt,74,
5,41,main.txt-5,20,main.txt,73,
5,41,main.txt-5,91,main.txt,69,
5,41,main.txt-5,69,main.txt,61,
5,41,main.txt-5,43,read_line.txt,78,
5,41,main.txt-5,24,main.txt,73,
5,41,main.txt-5,87,main.txt,77,
5,71,gcm.txt-5,29,main.txt,75,
5,71,gcm.txt-5,40,main.txt,73,
5,71,gcm.txt-5,03,main.txt,76,
5,71,gcm.txt-5,100,main.txt,60,
5,71,gcm.txt-5,49,main.txt,79,
5,71,gcm.txt-5,21,gcd.txt,50,
5,71,gcm.txt-5,99,solve.txt,76,
5,71,gcm.txt-5,75,match_skip.txt,66,
5,71,gcm.txt-5,76,main.txt,84,
5,71,gcm.txt-5,62,main.txt,60,
5,71,gcm.txt-5,52,gcd.txt,54,
5,71,gcm.txt-5,70,main.txt,72,
5,71,gcm.txt-5,13,main.txt,87,
5,71,gcm.txt-5,16,main.txt,82,
5,71,gcm.txt-5,41,gcd.txt,21,
5,71,gcm.txt-5,54,main.txt,50,
5,71,gcm.txt-5,54,solv.txt,68,
5,71,gcm.txt-5,74,gcd.txt,57,
5,71,gcm.txt-5,30,main.txt,71,
5,71,gcm.txt-5,15,parse.txt,63,
5,71,gcm.txt-5,21,main.txt,57,
5,71,gcm.txt-5,38,main.txt,74,
5,71,gcm.txt-5,72,main.txt,74,
5,71,gcm.txt-5,55,main.txt,79,
5,71,gcm.txt-5,47,main.txt,72,
5,71,gcm.txt-5,45,main.txt,61,
5,71,gcm.txt-5,21,cmp.txt,65,
5,71,gcm.txt-5,98,main.txt,76,
5,71,gcm.txt-5,20,main.txt,76,
5,71,gcm.txt-5,91,main.txt,72,
5,71,gcm.txt-5,69,main.txt,67,
5,71,gcm.txt-5,43,read_line.txt,78,
